"","estc_ids","title_1","title_2","pub_year","work_id"
"1487","R187193","['The dividing of the hooff:']","['or, seeming-contradictions throughout sacred scriptures, distinguishd, resolvd, and applyd. For the strengthening of the faith of the feeble, doubtfull, and weake, in wavering times. Also, to bring the soule (by prayer and spirituall application) into more familiar acquaintance with the Lord Jesus, the onely Davids-Key, to unlock the cabinet of Jacobs God, to fetch out that secret, why he should lay his hands thus crosse when he gave his children this blessing? helpfull to every houshold of faith. By William Streat, Master of Arts, preacher of the Word, in the county of Devon.']",1654,"44280-dividing of hooff or seeming contradictions throughout sacred scriptures distinguishd resolvd and applyd"
"1488","R23184","['The discovery of Nevv Brittaine.']","['Began August 27. anno Dom. 1650. By Edward Bland, merchant. Abraham Woode, captaine. Sackford Brewster, Elias Pennant, gentlemen. From Fort Henry, at the head of Appamattuck River in Virginia, to the fals of Blandina, first river in New Brittaine, which runneth west, being 120. mile south-west, between 35. &amp; 37. degrees, (a pleasant country,) of temperate ayre, and fertile soyle.']",1651,"179354-discovery of nevv brittaine began august 27"
"1489","R205924","['Five treatises of the philosophers stone. Two of Alphonso King of Portugall, as it was written with his own hand, and taken out of his closset: translated out of the Portuguez into English.']","['One of John Sawtre a Monke, translated into English. Another written by Florianus Raudorff, a German philosopher, and translated out of the same language, into English. Also a treatise of the names of the philosophers stone, by William Gratacolle, translated into English. To which is added the Smaragdine Table. By the paines and care of H. P.']",1651,NA
"1490","R180478","['Certain sermons preached before the Kings Majesty,']","['and elswhere, by that reverend divine, Anthony Maxey, Doctor in Divinity, and late deane of windsor sic, deceased: some of them never before in print. Viz. 1 The golden chain of mans salvation. 2 The fearfull point of hardening. 3 The churches sleep. 4 The agonie of Christ. 5 The vexation of Saul. 6 The sacrifice of Abraham. 7 Hallelu-jah. 8 A marriage sermon. 9 The wise-men guided by a star. The seventh edition. The points handled in these sermons are set down in the next pages following.']",1656,"8802-certaine sermons preached before kings maiesty and elsewhere"
"1491","R217650","['The second book of ayres, and dialogues, for one, two, and three voyces. By Henry Lawes servant to his late Matie: in his publick and private musick.']","NA",1655,"25150-ayres and dialogues for one two and three voyces"
"1492","R209616","['The ruine of Rome. Or, An exposition upon the whole Revelation.']","['VVherein is plainly shewed and proved that the popish religion, together with all the power and authority of Rome shall ebbe and decay more and more throughout all the churches of Europe, and come to an utte overthrow even in this life, before the end of the world. Written especially for the comfort of Protestants, and the danting sic of papists, seminary priests, Jesuits, and all that cursed rabble. Published by Arthur Dent, preacher of the Word of God at South-Shoobury in Essex. To which is added an epitome of Reverend Mr. Brightman his exposition upon the Revelation.']",1656,"1886-ruine of rome or exposition upon whole revelation vvherein is plainly shewed and proved that popish religion together with all power and authority of rome shall ebbe and decay more and more throughout all churches of europe and come to utte overthrow even in this life before end of world"
"1493","R228579","['A booke of grammar questions,']","['for the helpe of yong scholars, to further them in the understanding of the accidence, and Lilies verses, divided into three parts. Now the fourth time imprinted, corrected, and somewhat amended, set foorth for the ease of school-masters, an yong scholars. By John Leech. Heerunto are annexed foure little colloquies, or dialogues in Latine, wherein they shall have a praxis of all the most necessary rules of construction: every one of them verbally translated for the help of yong scholars.']",1651,"13256-certaine grammar questions for exercise of young schollers in learning of accidence"
"1494","R184115","['Shiptons prophesie:']","['with seventeene more, all most terrible and wonderfull predicting strange alterations to befall this climate of England viz. 1. Shiptons 2. Mr. Brightmans 3. Mr. Saltmarshes 4. Mr. Lillies 5. Richard the 3. 6. The blind mans 7. Merlins 8. Ignatius 9. Sybillaes 10. Otwell Bins 11. Truswells prophesies. With 6. others as strange: full of wonder and admiration. Whereunto is added a strange prophesie of an old Welsh woman lately deceased.']",1651,"22500-shiptons prophesie with seventeene more"
"1495","R206473","['A hand-kercheffe for a disconsolate soule,']","['to wipe away his sinne, and to keep him from despaire, as though they had never been committed. By Samuel Spinckes, minister of Gods word.']",1651,"50662-a hand-kercheffe for disconsolate soule to wipe away his sinne and to keep him from despaire as though they had never been committed"
"1496","R226452","['Select musicall ayres and dialogues,']","['in three bookes. First book, containes ayres for a voyce alone to the theorbo, or basse violl. Second book, containes choice dialogues for two voyces to the theorbo or basse violl. Third book, containes short ayres or songs for three voyces, so composed, as they may either be sung by a voyce alone, to an instrument, or by two or three voyces. Composed by these severall excellent masters in musick, viz. Dr. John Wilson, Dr. Charles Colman, Mr. Henry Lawes, Mr. William Lawes, Mr. William Webb. Mr. Nicholas Lanneare, Mr. William Smegergill alias Cæsar, Mr. Edward Colman, Mr. Jeremy Savile.']",1653,NA
