"","estc_ids","title_1","title_2","pub_year","work_id"
"1268","R204574","['The triumph of a good conscience. Or A sermon preached upon the 2. of the Revel. the latter part of the 10 verse.']","['VVherein the nature of faithfulnesse is in part opened, and the doctrine of perseverance confirmed, and some cases of conscience cleared. By Paul Amiraut, minister of the Gospel at East Dearham, in the county of Norfolk.']",1648,"171330-triumph of good conscience or sermon preached upon 2 of revel latter part of 10 verse vvherein nature of faithfulnesse is in part opened and doctrine of perseverance confirmed and some cases of conscience cleared"
"1269","R32491","['Some mistaken scriptvres sincerely explained.']","['In answer to one infected with some Pelagian errours. VVritten by Benjamin Cox when he was first prisoner in Coventrie. Now published. by the author for the clearing of the truth.']",1646,"114319-some mistaken scriptvres sincerely explained in answer to one infected with some pelagian errours"
"1270","R179539","['A letter from an officer of quallitie of the Parliaments army in Munster,']","['to an honourable member of the House of commons. VVherein is shewed the late further great victories God hath given to the Lord Inchiqvin against the rebells in that province.']",1647,NA
"1271","R210223","['The life and light of a man in Christ.']","NA",1647,NA
"1272","R201067","['Vox populi, or The peoples cry against the clergy.']","['Containing the rise progresse ruine of Norwich remonstrance. Framed and fomented by the ministers of that city, being encouraged thereunto by some great persons from above. Licensed and entred according to order.']",1646,"143985-vox populi or peoples cry against clergy containing rise progresse ruine of norwich remonstrance"
"1273","R228412","['The charter of Romney Marsh.']","NA",1647,"184459-charter of romney marsh "
"1274","R21775","['Eikōn alēthinē. The pourtraiture of truths most sacred majesty truly suffering, though not solely.']","['Wherein the false colours are washed off, wherewith the painter-steiner had bedawbed truth, the late King and the Parliament, in his counterfeit piece entituled Eikōn basilikē. Published to uudeceive sic the world.']",1649,NA
"1275","R188740","['Breach of covenant, a rvinating sinne· As it was preached at Clare in Suff. Novemb. 3. and now published for the good of adjoyning parts, especially those of Hinkford Hundred in Essex. By a country minister. Imprimatur Edmond Calamy, sic']","NA",1648,"184401-breach of covenant rvinating sinne· as it was preached at clare in suff novemb 3 and now published for good of adjoyning parts especially those of hinkford hundred in essex by country minister imprimatur edmond calamy sic "
"1276","R36771","['Dade, 1649.']","['A new almanack and prognostication: in which you may behold the state of this yeare of our Lord God, 1649. With physicall observations, and rules for husbandry. Being the first after the leap year. By William Dade gent.']",1649,"141204-dade 1649 new almanack and prognostication in which you may behold state of this yeare of our lord god 1649"
"1277","R204520","['The iustice of the Army against evill-doers vindicated:']","['being a brief narration of the court-martials proceedings against Arnold, Tomson, and Lockyer, with the causes and grounds thereof. By which the impartiall reader may plainly judge, how hardly and unchristianly thes men deale with the Army, to call that arbitrary, tyrannicall, barbarous murther, in them; which they could not omit without eminent neglect of their duty, and apparant danger of the most desperate events to the Parliament, kingdome, and Army, that can be imagined.']",1649,"17221-iustice of army against evill-doers vindicated being brief narration of court-martials proceedings against arnold tomson and lockyer with causes and grounds thereof"
"1278","R201169","['A parable, or consultation of physitians vpon Master Edwards.']","['Love. Justice. Patience. Truth. Doctors. Conscience. Hope. Piety. Superstition. Policie. Observers.']",1646,"143963-a parable or consultation of physitians vpon master edwards love"
"1279","R204063","['The copies of severall letters contrary to the opinion of the present powers, presented to the Lord Gen. Fairfax, and Lieut. Gen. Cromwell. By Francis White, Maior of his Excellencies regiment of foot.']","NA",1649,"60750-copies of severall letters contrary to opinion of present powers presented to lord gen fairfax and lieut gen cromwell by francis white maior of his excellencies regiment of foot "
"1280","R22312","['Medvlla Bibliorvm, the marrow of the Bible,']","['or, a logico-theological analysis of every several book of the Holy Scripture, together with so many English poems, containing the kephalaia, or contents of every several chapter in every such book. Whereunto is added a chronological (marginal) annotation of the times and seasons, wherein divers acts and occurrences in the Holy Scripture hapned. Partly translated out of an anonymus Latine authour, and partly amplified and enlarged, for the benefit of all those that desire a short and plentiful acquaintance with the oracles of God, very useful for all christian families. By William Ainsworth, philo theologon, late lecturer at St. Peters, Chester.']",1652,"132807-medvlla bibliorvm marrow of bible or logico-theological analysis of every several book of holy scripture together with so many english poems containing kephalaia or contents of every several chapter in every such book"
